seed_origin,line_id,Species,subspecies,race,teosinte_acc_id,gen,F1,BC1,BC2,S1,S2,S3,blk
GDL12-601x544-1,Zv.7.1.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.7,BC1F1,1,1,0,0,0,0,0
GDL12-601x544-1,Zv.7.1.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.7,BC1F1,1,2,0,0,0,0,0
GDL12-601x544-1,Zv.7.1.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.7,BC1F1,1,3,0,0,0,0,0
GDL12-601x544-1,Zv.7.1.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.7,BC1F1,1,4,0,0,0,0,0
GDL12-601x544-1,Zv.7.1.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.7,BC1F1,1,5,0,0,0,0,0
GDL12-601x544-1,Zv.7.2.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.7,BC1F1,2,2,0,0,0,0,0
GDL12-601x544-1,Zv.7.2.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.7,BC1F1,2,3,0,0,0,0,0
GDL12-601x546-1,Zv.8.3.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.8,BC1F1,3,1,0,0,0,0,0
GDL12-601x546-1,Zv.8.3.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.8,BC1F1,3,3,0,0,0,0,0
GDL12-601x546-1,Zv.8.3.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.8,BC1F1,3,4,0,0,0,0,0
GDL12-601x546-1,Zv.8.3.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.8,BC1F1,3,5,0,0,0,0,0
GDL12-601x547-1,Zv.9.4.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.9,BC1F1,4,1,0,0,0,0,0
GDL12-601x547-1,Zv.9.4.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.9,BC1F1,4,2,0,0,0,0,0
GDL12-601x547-1,Zv.9.4.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.9,BC1F1,4,3,0,0,0,0,0
GDL12-601x547-1,Zv.9.4.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.9,BC1F1,4,4,0,0,0,0,0
GDL12-601x547-1,Zv.9.4.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.9,BC1F1,4,5,0,0,0,0,0
GDL12-601x549-1,Zv.10.3.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.10,BC1F1,3,1,0,0,0,0,0
GDL12-601x549-1,Zv.10.3.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.10,BC1F1,3,2,0,0,0,0,0
GDL12-601x549-1,Zv.10.3.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.10,BC1F1,3,4,0,0,0,0,0
GDL12-601x549-1,Zv.10.3.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.10,BC1F1,3,5,0,0,0,0,0
GDL12-601x550-1,Zv.11.3.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.11,BC1F1,3,1,0,0,0,0,0
GDL12-601x550-1,Zv.11.3.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.11,BC1F1,3,2,0,0,0,0,0
GDL12-601x550-1,Zv.11.3.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.11,BC1F1,3,3,0,0,0,0,0
GDL12-601x550-1,Zv.11.3.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.11,BC1F1,3,4,0,0,0,0,0
GDL12-601x551-1,Zv.12.4.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.12,BC1F1,4,1,0,0,0,0,0
GDL12-601x551-1,Zv.12.4.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.12,BC1F1,4,2,0,0,0,0,0
GDL12-601x551-1,Zv.12.4.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.12,BC1F1,4,4,0,0,0,0,0
GDL12-601x551-1,Zv.12.4.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.12,BC1F1,4,5,0,0,0,0,0
GDL12-601x552-1,Zv.13.3.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.13,BC1F1,3,1,0,0,0,0,0
GDL12-601x552-1,Zv.13.3.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.13,BC1F1,3,2,0,0,0,0,0
GDL12-601x552-1,Zv.13.3.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.13,BC1F1,3,3,0,0,0,0,0
GDL12-601x552-1,Zv.13.3.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.13,BC1F1,3,4,0,0,0,0,0
GDL12-601x552-1,Zv.13.3.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.13,BC1F1,3,5,0,0,0,0,0
GDL12-601x553-1,Zv.14.2.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.14,BC1F1,2,3,0,0,0,0,0
GDL12-601x553-1,Zv.14.2.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.14,BC1F1,2,4,0,0,0,0,0
GDL12-601x553-1,Zv.14.2.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.14,BC1F1,2,5,0,0,0,0,0
GDL12-601x554-1,Zv.15.3.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.15,BC1F1,3,1,0,0,0,0,0
GDL12-601x554-1,Zv.15.3.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.15,BC1F1,3,2,0,0,0,0,0
GDL12-601x554-1,Zv.15.3.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.15,BC1F1,3,4,0,0,0,0,0
GDL12-601x554-1,Zv.15.3.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.15,BC1F1,3,5,0,0,0,0,0
GDL12-601x555-1,Zv.16.2.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.16,BC1F1,2,1,0,0,0,0,0
GDL12-601x555-1,Zv.16.2.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.16,BC1F1,2,3,0,0,0,0,0
GDL12-601x555-1,Zv.16.2.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.16,BC1F1,2,4,0,0,0,0,0
GDL12-601x555-1,Zv.16.2.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.16,BC1F1,2,5,0,0,0,0,0
GDL12-601x556-2,Zv.17.2.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.17,BC1F1,2,2,0,0,0,0,0
GDL12-601x556-2,Zv.17.2.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.17,BC1F1,2,3,0,0,0,0,0
GDL12-601x556-2,Zv.17.2.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.17,BC1F1,2,4,0,0,0,0,0
GDL12-601x556-2,Zv.17.2.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.17,BC1F1,2,5,0,0,0,0,0
GDL12-601x557-2,Zv.18.1.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.18,BC1F1,1,2,0,0,0,0,0
GDL12-601x557-2,Zv.18.1.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.18,BC1F1,1,4,0,0,0,0,0
GDL12-601x558-1,Zv.19.1.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.19,BC1F1,1,1,0,0,0,0,0
GDL12-601x558-1,Zv.19.1.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.19,BC1F1,1,2,0,0,0,0,0
GDL12-601x558-1,Zv.19.1.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.19,BC1F1,1,3,0,0,0,0,0
GDL12-601x558-1,Zv.19.1.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.19,BC1F1,1,4,0,0,0,0,0
GDL12-601x558-1,Zv.19.1.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.19,BC1F1,1,5,0,0,0,0,0
GDL12-601x559-1,Zv.20.2.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.20,BC1F1,2,1,0,0,0,0,0
GDL12-601x559-1,Zv.20.2.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.20,BC1F1,2,2,0,0,0,0,0
GDL12-601x559-1,Zv.20.2.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.20,BC1F1,2,3,0,0,0,0,0
GDL12-601x559-1,Zv.20.2.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.20,BC1F1,2,4,0,0,0,0,0
GDL12-601x560-1,Zv.21.1.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.21,BC1F1,1,1,0,0,0,0,0
GDL12-601x560-1,Zv.21.1.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.21,BC1F1,1,2,0,0,0,0,0
GDL12-601x560-1,Zv.21.1.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.21,BC1F1,1,3,0,0,0,0,0
GDL12-601x560-1,Zv.21.1.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.21,BC1F1,1,4,0,0,0,0,0
GDL12-601x560-1,Zv.21.1.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.21,BC1F1,1,5,0,0,0,0,0
GDL12-601x561-1,Zv.22.3.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.22,BC1F1,3,1,0,0,0,0,0
GDL12-601x561-1,Zv.22.3.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.22,BC1F1,3,2,0,0,0,0,0
GDL12-601x561-1,Zv.22.3.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.22,BC1F1,3,4,0,0,0,0,0
GDL12-601x561-1,Zv.22.3.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.22,BC1F1,3,5,0,0,0,0,0
GDL12-601x562-1,Zv.23.2.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.23,BC1F1,2,1,0,0,0,0,0
GDL12-601x562-1,Zv.23.2.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.23,BC1F1,2,2,0,0,0,0,0
GDL12-601x562-1,Zv.23.2.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.23,BC1F1,2,3,0,0,0,0,0
GDL12-601x562-1,Zv.23.2.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.23,BC1F1,2,4,0,0,0,0,0
GDL12-601x562-1,Zv.23.2.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.23,BC1F1,2,5,0,0,0,0,0
GDL12-601x563-1,Zv.24.3.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.24,BC1F1,3,1,0,0,0,0,0
GDL12-601x563-1,Zv.24.3.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.24,BC1F1,3,2,0,0,0,0,0
GDL12-601x563-1,Zv.24.3.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.24,BC1F1,3,3,0,0,0,0,0
GDL12-601x563-1,Zv.24.3.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.24,BC1F1,3,5,0,0,0,0,0
GDL12-601x564-1,Zd.3.2.1.0.0.0.0.0,Zea_diploperennis,diplo,diplo,Zd.3,BC1F1,2,1,0,0,0,0,0
GDL12-601x564-1,Zd.3.2.2.0.0.0.0.0,Zea_diploperennis,diplo,diplo,Zd.3,BC1F1,2,2,0,0,0,0,0
GDL12-601x564-1,Zd.3.2.3.0.0.0.0.0,Zea_diploperennis,diplo,diplo,Zd.3,BC1F1,2,3,0,0,0,0,0
GDL12-601x564-1,Zd.3.2.4.0.0.0.0.0,Zea_diploperennis,diplo,diplo,Zd.3,BC1F1,2,4,0,0,0,0,0
GDL12-601x565-1,Zd.3.3.1.0.0.0.0.0,Zea_diploperennis,diplo,diplo,Zd.3,BC1F1,3,1,0,0,0,0,0
GDL12-601x565-1,Zd.3.3.2.0.0.0.0.0,Zea_diploperennis,diplo,diplo,Zd.3,BC1F1,3,2,0,0,0,0,0
GDL12-601x565-1,Zd.3.3.3.0.0.0.0.0,Zea_diploperennis,diplo,diplo,Zd.3,BC1F1,3,3,0,0,0,0,0
GDL12-601x565-1,Zd.3.3.4.0.0.0.0.0,Zea_diploperennis,diplo,diplo,Zd.3,BC1F1,3,4,0,0,0,0,0
GDL12-601x565-1,Zd.3.3.5.0.0.0.0.0,Zea_diploperennis,diplo,diplo,Zd.3,BC1F1,3,5,0,0,0,0,0
GDL12-601x566-1,Zd.4.2.1.0.0.0.0.0,Zea_diploperennis,diplo,diplo,Zd.4,BC1F1,2,1,0,0,0,0,0
GDL12-601x566-1,Zd.4.2.2.0.0.0.0.0,Zea_diploperennis,diplo,diplo,Zd.4,BC1F1,2,2,0,0,0,0,0
GDL12-601x566-1,Zd.4.2.3.0.0.0.0.0,Zea_diploperennis,diplo,diplo,Zd.4,BC1F1,2,3,0,0,0,0,0
GDL12-601x566-1,Zd.4.2.4.0.0.0.0.0,Zea_diploperennis,diplo,diplo,Zd.4,BC1F1,2,4,0,0,0,0,0
GDL12-601x566-1,Zd.4.2.5.0.0.0.0.0,Zea_diploperennis,diplo,diplo,Zd.4,BC1F1,2,5,0,0,0,0,0
GDL12-601x567-1,Zd.4.3.1.0.0.0.0.0,Zea_diploperennis,diplo,diplo,Zd.4,BC1F1,3,1,0,0,0,0,0
GDL12-601x567-1,Zd.4.3.2.0.0.0.0.0,Zea_diploperennis,diplo,diplo,Zd.4,BC1F1,3,2,0,0,0,0,0
GDL12-601x567-1,Zd.4.3.3.0.0.0.0.0,Zea_diploperennis,diplo,diplo,Zd.4,BC1F1,3,3,0,0,0,0,0
GDL12-601x567-1,Zd.4.3.4.0.0.0.0.0,Zea_diploperennis,diplo,diplo,Zd.4,BC1F1,3,4,0,0,0,0,0
GDL12-601x567-1,Zd.4.3.5.0.0.0.0.0,Zea_diploperennis,diplo,diplo,Zd.4,BC1F1,3,5,0,0,0,0,0
GDL12-601x568-1,Zv.25.3.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.25,BC1F1,3,2,0,0,0,0,0
GDL12-601x568-1,Zv.25.3.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.25,BC1F1,3,3,0,0,0,0,0
GDL12-601x568-1,Zv.25.3.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.25,BC1F1,3,4,0,0,0,0,0
GDL12-601x568-1,Zv.25.3.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.25,BC1F1,3,5,0,0,0,0,0
GDL12-601x569-1,Zv.26.2.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.26,BC1F1,2,1,0,0,0,0,0
GDL12-601x569-1,Zv.26.2.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.26,BC1F1,2,2,0,0,0,0,0
GDL12-601x569-1,Zv.26.2.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.26,BC1F1,2,3,0,0,0,0,0
GDL12-601x569-1,Zv.26.2.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.26,BC1F1,2,4,0,0,0,0,0
GDL12-601x570-1,Zv.27.1.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.27,BC1F1,1,1,0,0,0,0,0
GDL12-601x570-1,Zv.27.1.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.27,BC1F1,1,2,0,0,0,0,0
GDL12-601x570-1,Zv.27.1.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.27,BC1F1,1,3,0,0,0,0,0
GDL12-601x570-1,Zv.27.1.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.27,BC1F1,1,4,0,0,0,0,0
GDL12-601x570-1,Zv.27.1.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.27,BC1F1,1,5,0,0,0,0,0
GDL12-601x571-1,Zv.28.1.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.28,BC1F1,1,1,0,0,0,0,0
GDL12-601x571-1,Zv.28.1.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.28,BC1F1,1,2,0,0,0,0,0
GDL12-601x571-1,Zv.28.1.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.28,BC1F1,1,3,0,0,0,0,0
GDL12-601x571-1,Zv.28.1.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.28,BC1F1,1,4,0,0,0,0,0
GDL12-601x571-1,Zv.28.1.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.28,BC1F1,1,5,0,0,0,0,0
GDL12-601x572-2,Zv.28.3.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.28,BC1F1,3,2,0,0,0,0,0
GDL12-601x572-3,Zv.28.3.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.28,BC1F1,3,3,0,0,0,0,0
GDL12-601x572-4,Zv.28.3.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.28,BC1F1,3,4,0,0,0,0,0
GDL12-601x572-5,Zv.28.3.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.28,BC1F1,3,5,0,0,0,0,0
GDL12-601x573-1,Zv.29.3.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.29,BC1F1,3,1,0,0,0,0,0
GDL12-601x573-1,Zv.29.3.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.29,BC1F1,3,2,0,0,0,0,0
GDL12-601x573-1,Zv.29.3.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.29,BC1F1,3,4,0,0,0,0,0
GDL12-601x573-1,Zv.29.3.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.29,BC1F1,3,5,0,0,0,0,0
GDL12-601x574-1,Zv.30.2.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.30,BC1F1,2,2,0,0,0,0,0
GDL12-601x574-1,Zv.30.2.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.30,BC1F1,2,3,0,0,0,0,0
GDL12-601x574-1,Zv.30.2.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.30,BC1F1,2,4,0,0,0,0,0
GDL12-601x574-1,Zv.30.2.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.30,BC1F1,2,5,0,0,0,0,0
GDL12-601x575-1,Zv.31.2.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.31,BC1F1,2,1,0,0,0,0,0
GDL12-601x575-1,Zv.31.2.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.31,BC1F1,2,2,0,0,0,0,0
GDL12-601x575-1,Zv.31.2.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.31,BC1F1,2,3,0,0,0,0,0
GDL12-601x575-1,Zv.31.2.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.31,BC1F1,2,4,0,0,0,0,0
GDL12-601x575-1,Zv.31.2.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.31,BC1F1,2,5,0,0,0,0,0
GDL12-601x578-1,Zv.32.4.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.32,BC1F1,4,1,0,0,0,0,0
GDL12-601x578-1,Zv.32.4.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.32,BC1F1,4,2,0,0,0,0,0
GDL12-601x578-1,Zv.32.4.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.32,BC1F1,4,3,0,0,0,0,0
GDL12-601x578-1,Zv.32.4.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.32,BC1F1,4,4,0,0,0,0,0
GDL12-601x578-1,Zv.32.4.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.32,BC1F1,4,5,0,0,0,0,0
GDL12-601x579-1,Zv.33.2.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.33,BC1F1,2,1,0,0,0,0,0
GDL12-601x579-2,Zv.33.2.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.33,BC1F1,2,2,0,0,0,0,0
GDL12-601x579-3,Zv.33.2.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.33,BC1F1,2,3,0,0,0,0,0
GDL12-601x579-5,Zv.33.2.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.33,BC1F1,2,5,0,0,0,0,0
GDL12-601x580-1,Zv.33.3.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.33,BC1F1,3,1,0,0,0,0,0
GDL12-601x580-2,Zv.33.3.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.33,BC1F1,3,2,0,0,0,0,0
GDL12-601x580-3,Zv.33.3.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.33,BC1F1,3,3,0,0,0,0,0
GDL12-601x580-4,Zv.33.3.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.33,BC1F1,3,4,0,0,0,0,0
GDL12-601x580-5,Zv.33.3.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.33,BC1F1,3,5,0,0,0,0,0
GDL12-601x581-1,Zv.34.2.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.34,BC1F1,2,1,0,0,0,0,0
GDL12-601x581-1,Zv.34.2.2.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.34,BC1F1,2,2,0,0,0,0,0
GDL12-601x581-1,Zv.34.2.3.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.34,BC1F1,2,3,0,0,0,0,0
GDL12-601x581-1,Zv.34.2.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.34,BC1F1,2,4,0,0,0,0,0
GDL12-601x581-1,Zv.34.2.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.34,BC1F1,2,5,0,0,0,0,0
GDL12-601x582-1,Zv.35.4.1.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.35,BC1F1,4,1,0,0,0,0,0
GDL12-601x582-1,Zv.35.4.4.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.35,BC1F1,4,4,0,0,0,0,0
GDL12-601x582-1,Zv.35.4.5.0.0.0.0.0,Zea_mays,parviglumis,parv,Zv.35,BC1F1,4,5,0,0,0,0,0
GDL12-601x583-1,Zx.22.2.1.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.22,BC1F1,2,1,0,0,0,0,0
GDL12-601x583-1,Zx.22.2.3.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.22,BC1F1,2,3,0,0,0,0,0
GDL12-601x583-1,Zx.22.2.4.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.22,BC1F1,2,4,0,0,0,0,0
GDL12-601x583-1,Zx.22.2.5.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.22,BC1F1,2,5,0,0,0,0,0
GDL12-601x583-1,Zx.22.3.1.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.22,BC1F1,3,1,0,0,0,0,0
GDL12-601x583-1,Zx.22.3.2.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.22,BC1F1,3,2,0,0,0,0,0
GDL12-601x583-1,Zx.22.3.3.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.22,BC1F1,3,3,0,0,0,0,0
GDL12-601x583-1,Zx.22.3.4.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.22,BC1F1,3,4,0,0,0,0,0
GDL12-601x583-1,Zx.22.3.5.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.22,BC1F1,3,5,0,0,0,0,0
GDL12-601x586-2,Zx.23.2.2.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.23,BC1F1,2,2,0,0,0,0,0
GDL12-601x586-3,Zx.23.2.3.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.23,BC1F1,2,3,0,0,0,0,0
GDL12-601x586-4,Zx.23.2.4.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.23,BC1F1,2,4,0,0,0,0,0
GDL12-601x586-5,Zx.23.2.5.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.23,BC1F1,2,5,0,0,0,0,0
GDL12-601x587-1,Zx.23.4.1.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.23,BC1F1,4,1,0,0,0,0,0
GDL12-601x587-2,Zx.23.4.2.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.23,BC1F1,4,2,0,0,0,0,0
GDL12-601x588-1,Zx.24.4.2.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.24,BC1F1,4,2,0,0,0,0,0
GDL12-601x588-1,Zx.24.4.3.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.24,BC1F1,4,3,0,0,0,0,0
GDL12-601x588-1,Zx.24.4.4.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.24,BC1F1,4,4,0,0,0,0,0
GDL12-601x588-1,Zx.24.4.5.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.24,BC1F1,4,5,0,0,0,0,0
GDL12-601x589-1,Zx.25.2.1.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.25,BC1F1,2,1,0,0,0,0,0
GDL12-601x589-1,Zx.25.2.2.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.25,BC1F1,2,2,0,0,0,0,0
GDL12-601x589-1,Zx.25.2.3.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.25,BC1F1,2,3,0,0,0,0,0
GDL12-601x589-1,Zx.25.2.4.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.25,BC1F1,2,4,0,0,0,0,0
GDL12-601x589-1,Zx.25.2.5.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.25,BC1F1,2,5,0,0,0,0,0
GDL12-601x590-1,Zx.26.1.1.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.26,BC1F1,1,1,0,0,0,0,0
GDL12-601x590-1,Zx.26.1.2.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.26,BC1F1,1,2,0,0,0,0,0
GDL12-601x590-1,Zx.26.1.3.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.26,BC1F1,1,3,0,0,0,0,0
GDL12-601x590-1,Zx.26.1.4.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.26,BC1F1,1,4,0,0,0,0,0
GDL12-601x590-1,Zx.26.1.5.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.26,BC1F1,1,5,0,0,0,0,0
GDL12-601x591-1,Zx.27.2.1.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.27,BC1F1,2,1,0,0,0,0,0
GDL12-601x591-1,Zx.27.2.2.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.27,BC1F1,2,2,0,0,0,0,0
GDL12-601x591-1,Zx.27.2.3.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.27,BC1F1,2,3,0,0,0,0,0
GDL12-601x591-1,Zx.27.2.4.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.27,BC1F1,2,4,0,0,0,0,0
GDL12-601x592-1,Zx.28.1.1.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.28,BC1F1,1,1,0,0,0,0,0
GDL12-601x592-1,Zx.28.1.2.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.28,BC1F1,1,2,0,0,0,0,0
GDL12-601x592-1,Zx.28.1.3.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.28,BC1F1,1,3,0,0,0,0,0
GDL12-601x592-1,Zx.28.1.4.0.0.0.0.0,Zea_mays,mexicana,mesa,Zx.28,BC1F1,1,4,0,0,0,0,0
